recordid,title,author,place,year,language,subject,library,notes
BBM7WM4M,"Tarif general des Provinces Unies pour les droits d'entrÃ©e & de sortie que payent les marchandises, tant en ce paÃ¯s qu'Ã  la Mer Baltique, au Passage du Sond",,,1718,Dutch,Economics,,
TZ48CNWQ,[Brief van Pieter de Meyer aan bewindhebbers van de Verenigde Oostindische Compagnie betreffende misstanden in het drijven van handel op Kaap de Goede Hoop,"Meyer, Pieter de",,1719,Dutch,Economics,,
1.901E+13,"Beschryving van de Straat Davids, van de Zuydbay, tot om het Eyland disko. Als meede van de Z.O. bogt tot door het waygat","Haan, Lourens Feykes",Amsterdam,1719,Dutch,General Greenland,,
1.901E+13,"Den koophandel van Amsterdam, naar alle gewesten des weerelds ... Als mede: een verhandelinge, over de wisselbank, beurs, en koorenbeurs. Nu doorgaans in andere ordre gebragten seer veel vermeerdert door J. Le Long. Den derden druk","Le Moine de L'Espine, Jacques",Amsterdam,1719,Dutch,Commerce Amsterdam (Netherlands),,
AVMV7W6G,"Tractaet van avaryen, dat is: Gemeene contributie van de koopmanschappen en goederen in den schepe bevonden.","Weytsen, Quintyn",,1719,Dutch,Economics,,
1.901E+13,"[Ach, ach, ach! actionisten ...]",undefined,[Amsterdam?],1720,Dutch,Finance Speculation,,
1.901E+13,Aan Nederland,undefined,[Amsterdam?],1720,Dutch,Finance Netherlands,,
12741,Aanmerkingen over de nieuwe gesteltheit der finantien,NULL,[1720],1720,Dutch,"History (Netherlands) , Period documents , Economics",,
19010141S01400,"Arlequyn, actionist","Langendijk, Pieter",Amsterdam,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Beschryving van de Straat Davids, benÃ©vens des zelven inwooners, zede, gestalte, en gewoonte, misgaders hunne visvangst, en andere handelingen. Als mede een kort en beknopt verhaal van de Westkust van de zelfde Straat, of anders Noord Amerika","Haan, Lourens Feykes",Amsteldam,1720,Dutch,General Greenland,,
76ZQSRQT,Beurtzang over den actiehandel tusschen een Geldersman en Hollander,,,1720,Dutch,Economics,,
12764,"Brief aan den heer N.N. Raakende het beruchte verschil tusschen de geoctrooieerde West-Indische Compagnie, en zekere societeyt van kooplieden te Ostende",NULL,[1720],1720,Dutch,"History (Netherlands) , History (America) , Period documents , Economics , West India Company",,
1.901E+13,Brief aan N.N. in zyne treurkamer,undefined,[Amsterdam?],1720,Dutch,Finance Speculation,,
8I3MEXSV,"Conditien van een compagnie van manufacturen, tot voortsetting van de commercie, mitsgaders van navigatie, assurantie, visscherye, bodemerye, en andere voordeelige handelingen, op te regten binnen de stad Muiden",,,1720,Dutch,Economics,,
12739,"Consideratien, |over de nieuwe schikking der finantien, waar in men tracht te doen zien de schade die uit de oprechting der compagnien moet ontstaan",NULL,[1720],1720,Dutch,"History (Netherlands) , Period documents , Economics",,
TXKX8XEZ,Considerations sur le commerce et sur l'argent.,"Law, John",,1720,Dutch,Economics,,
12740,Considerations sur le nouveau sistÃªme des finances; par ou` l\'on prÃ©tend faire voir le domage qui doit rÃ©sulter de l\'etablissement des compagnies,NULL,[1720],1720,French,"History (Netherlands) , Period documents , Economics",,
12749,"Copye |van de derde brief, aan de heer N.N. wegens de opkomst [...] der actie-handel [...] in Vrankryk, Engeland, en Holland",NULL,"Amsterdam, I. Stokmans ",1720,Dutch,"History (Europe) , Period documents , Economics",,
12750,"Copye |van de vierde brief, geschreven aan de heer N.N. wegens de opkomst [...] der actie-handel [...] in Vrankryk, Engeland, en Holland",NULL,"Amsterdam, I. Stokmans ",1720,Dutch,"History (Europe) , Period documents , Economics",,
12745,"Copye |van een brief, geschreven aan de heer N.N. waar in word vertoond het bedrog [...] het welk legt in de opregte[!] compagnien van negotie, assurantie &c, in de Noordt-Hollantse steden",NULL,"Amsterdam, I. Stokmans ",1720,Dutch,"History (Netherlands) , Period documents , Economics",,
12748,"Copye |van twee brieven, de eerste van de heer N.N. zynde een antwoord op de brief van de heer A.Z en de tweede, een weder-antwoord van de heer A.Z. aan de heer N.N. waer in de compagnie van assurantie en beleninge, &c. in de Zuydhollandse, Zeeuwse [...] steden worden ondersogt",NULL,"Amsterdam, I. Stokman ",1720,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,"De Actionisten in't Dolhuis, of de verydelde wind negotie",undefined,[n.p.],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De actionisten reisvaardig naar Vianen, of 't uiteinde der windnegotie. Gedrukt in de uitverkogte actiekramer, by de project blÃ¡zende EÃ¶lus",undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De bedriegelyke actionist, of de nagthandelaars. Zynde her vervolg op den windhandel. Blyspel","Tysens, Gysbert",Amsterdam,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De dekeverkooper zingt in 't voorbygaan, op de wys van pekelharing",undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
12759,"De groote |brand-klok, getrokken door al de bedroefde actionisten. Dewelke nu haar komen te beklagen, dat zy lieden haar geheel capitael daar in verspild hebben",NULL,[1720],1720,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,"De Heer Law, in zyn sondaags pak. Poetelyk geinventeert en retorykelyk gecomponeert, o Jan Babtista Houwaard. Gedrukt in 't jaar van Quincampoix, ter liefde van't soort van Lomberdoix","Houwaard, Jan Babtista",[Amsterdam],1720,Dutch,"Finance Law, John,",,
1.901E+13,"De klaagende of gerinuÃ«erde actionist met de spottende koopman, over den actien handel",undefined,[Amsterdam],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De lachchende [!] momus onder de actionisten, in de straet van quinquenpoix",undefined,[n.p.],1720,Dutch,Finance Stock exchanges,,
1.901E+13,De nieuwe bankeroetiers wagen voor de dolle actionist rydende na Kuylenburg en Vianen,undefined,[Amsterdam?],1720,Dutch,Finance Speculation,,
12761,"De nieuwe Paryse Harlekyn. Met zyn fraayje raarekiek [...] over het speelen van al de actien, in [...] Zuyd-en-Noord-Holland",NULL,[1720],1720,Dutch,"History (Netherlands) , Period documents , Economics",,
12742,"De redenen, waarom het ongeraden is, zodanige compagnien [...] binnen [...] Amsterdam te laten opregten in materie van assurantie en negotie, als waar toe [...] zo groote beweegingen werden gemaakt, zyn zeer veele",NULL,(,1720,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,"De slechte tydt door den actie-handel vernietigt, en de goude eeuw herstelt",undefined,[Amsterdam?],1720,Dutch,Finance Netherlands,,
1.901E+13,"De treurende actionisten in den rouw, over het verliezen van haar geld en goederen",undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
12753,De valsche |Gouteeu,NULL,[1720],1720,Dutch,"History (Netherlands) , Period documents , Poetry , Economics",,
1.901E+13,"De verstoorde jupiter; en de klaagende Merkurius, over den actien handel",undefined,Amsterdam,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De viaan-sche omroe-per, roepende om de bedroefde, be-droogene, en bedurven actionisten",undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De wind negotie, of invendutie papier. Onder oud goed te koop. Klugtspel",undefined,Uytrecht,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De windhandel, of Bubbles compagnien","Tysens, Gysbert",Blyspel. Quinquenpoix,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"De windthandel van koopmanschap, verzekeringe, en beleeninge verworpen, door besluit van de ed. mog: heeren staten van frieslandt, op den landtdag plegtig vergadert binnen leeuwarden, den 15 van wynmaandt, 1720",R. F.,Franeker,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Den nieuwen en tweden Eolus Jan Lauw, of de papieren eeuw",undefined,Zwolle,1720,Dutch,"Finance Law, John,",,
12769,"Eensame |gedagten van Pasquin, over den actie-handel",NULL,"Gedrukt in de Actie-wereld, [1720]",1720,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,Europische Mercurius van't jaar 1720,undefined,Amsterdam,1720,Dutch,"Finance Alberoni, Giulio,",,
1.901E+13,Het dolhuis der actionisten. Klvchtspel,"Mater, Govert van",[n.p.] Gedrukt voor Japikvaer,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Het groote tafereel der dwaasheid, vertoonende de opkomst, voortgang en ondergang der actie, bubbel en windnegotie, in Vrankryk, Engeland, en de Nederlanden, gepleegt in den jaare 1720. Zynde een verzameling van alle de conditien en projecten van de opgeregte compagnien van assurantie, navigatie, commercie, &c. in Nederland ... als meede konstplaaten, comedien en gedigten",undefined,[n.p.],1720,Dutch,Finance Speculation,,
1.901E+13,"Het klaagende Amsteldam, ann alle welmeenende heeren koop-lieden, over den verderffelyken windhandel",undefined,Amstedam,1720,Dutch,Finance Stock exchanges,,
1.901E+13,Hollands dolle windhandel; in verscheide gedigten,undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Hou tegen, hou tegen, hou tegen, de actiekraamers vlugten; help, help, gildebroers, help, windverkopers op stelten",undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
2HBEGDZ9,"Klagt en raadsvergadering der goden, over't wiszelvallig actie jaar 1720. Of Jupiters besluit en vonnis over't werk van Quinquenpoix",,,1720,Dutch,Economics,,
U7J2NSMA,"Korte aanmerkingen over de partisans, van de nieuwmodese en bedriegelyke finantien door dobbel-spel",,,1720,Dutch,Economics,,
Q3CRDPVE,Le guide ou nouvelle description d'Amsterdam,,,1720,Dutch,Economics,,
1.901E+13,Let op't end,undefined,[n.p.],1720,Dutch,Finance Stock exchanges,,
19010361S01000,"Liste vande rechten van in-commen, ende uyt-gaen : op de coopmanschappen, manufacturen ende waeren. Van den 21. December 1680",undefined,"Herdruckt, tot Brussel",1720,Dutch,Commerce,,
1.901E+13,"Loopan, loopan, loopan; de knegts van de actionisten loopen met de koekepan",undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Mercurius koolverkooper in de Quinquanpoix, en oogmeester onder de actionisten","Tysens, Gysbert",Missisippi,1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Merkurius onder de actionisten, of Quinquenpoix in allarm, over 't daalen van de zuidzee acties","Tysens, Gysbert",Nergensland,1720,Dutch,Finance South Sea Company,,
1.901E+13,"Nederland in gekheit, staat en zinnespel. Op de wind negotie. Door Jacob Kleiburg","Clyburg, Jacob",[Amsterdam?] Gedrukt voor den autheur,1720,Dutch,Finance Speculation,,
VC7VC9VC,"Notificatie. De directeuren en hooft-participanten van de compagnie van commercie en assurantie, opgeregt binnen de stad Gouda zullen den 15. oktober deeses jaars 1720. laaten doen een inteekening van drie millioenen guldens",,,1720,Dutch,Economics,,
1.901E+13,"Onder verbeetering. De laatste Basuyne, of't verrysen der dooden, waar in hier en daar ook aangetrokken werd de snoodheyd en beklaaglykheyd der wind-handelaars",J. D. R.,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,Op de pest der windt-negotie. Klinkdigt,undefined,[n.p.],1720,Dutch,Finance Stock exchanges,,
1.901E+13,Op het dalen der actien,undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Opkompts, midden, en geen eynde van den doortrapte Jan Lauw",undefined,[n.p.],1720,Dutch,"Finance Law, John,",,
DAGWTJTI,"Opregting van een compagnie van commercie en navigatie, binnen de stad Medemblik",,,1720,Dutch,Economics,,
1.901E+13,"Ordonnantie Albertine op de policie ende administratie vande goederen ende inne-komen der stadt Antwerpen, ende het ghene daer af dependeert: vermeerdert met de additien ende veranderinghen, op de selve ghevolght den xxiv. januarij M.DC.XXI. ende het reglement provisioneel ende additioneel tot de selve ordonnantie Albertine, op den xii. december, M.DC.LIII ... Mitsgaders oock het reglement politiick vanden xxiii. october M.DC.LIX",NULL,Antwerpen,1720,Dutch,"Finance Finance, Public",,
1.901E+13,"Project van eene wint-assurantie-compagnie, enz. tot behoudt van de verloopende commercie en uitteerende navigatie in dit hollende jaar van 1720",undefined,[n.p.],1720,Dutch,Finance Stock exchanges,,
12752,"Pryscourant |der actien, van alle de steden van Nederlandt, of De nieuwmodese actiekramer",NULL,[1720],1720,Dutch,"History (Netherlands) , Period documents , Poetry , Economics",,
1.901E+13,"Quincampoix, of de windhandelaars. Zo als het op dem Amsterdamschen schouwburg vertoont-wordt","Langendijk, Pieter",Amsterdam,1720,Dutch,Finance Stock exchanges,,
12732,"Quinquenpoix Bombario. Elk bewaard zyn beurs. Quinquenpeaux Bombario, of Roskam voor de dolle actionisten. Land-gezang.",Philadelphus pseud. van G?sbert T?sens,[1720],1720,Dutch,"History (Netherlands) , Period documents , Poetry , Economics",,
1.901E+13,"Quinquenpoix, Bombario, of Roskam voor de dolle actionisten. Landgezang. Door Philadelphus","Tysens, Gysbert",[n.p.],1720,Dutch,Finance Stock exchanges,,
1.901E+13,Raadsel,undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
12757,"Redewisseling, en consideratien over den staet en rykdom der Zuid-zee-compagnie, voor zo veel ze haar capitaal verkrygt door vernieuwde en verhoogde inscriptien",NULL,(,1720,Dutch,"History (Netherlands) , Period documents , Dialogues , Economics",,
1.901E+13,"Redewisseling, en consideratien over den staet en rykdom der Zuid-zee-compagnie, voor zo veel ze haar capitaal verkrygt door vernieuwde en verhoogde inscriptien",undefined,[Amsterdam],1720,Dutch,Finance South Sea Company,,
1.901E+13,Remedien tegens de hedendaagse ziekte der actionisten,undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
1.901E+13,"Saamenspraak tussen Hilarides en Krispyn, over de actie-handel",undefined,[Amsterdam?],1720,Dutch,Finance South Sea Company,,
1.901E+13,"Secrete corespondentie, over de provinciaale compagnie tot Utrecht","Waarmond, Augustus",[Amsterdam?],1720,Dutch,Commerce Provinciaale Compagnie tot Utrecht,,
1.901E+13,Tournooy-Spel der actionisten,undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
12747,"Twee brieven, de eerste aan[!] de heer N.N. tot antwoord op de brief van de heer A.Z. en de tweede, een weder-antwoord van de heer A.Z. aan de heer N.N. waar in de compagnie van assurantie en beleninge, &c. in de Zuydhollandse, Zeeuwsche [...] steden worden ondersogt",NULL,"Amsterdam, I. Stokman ",1720,Dutch,"History (Netherlands) , Period documents , Economics",,
1.901E+13,Uitbreiding van het vaersje,undefined,[Amsterdam?],1720,Dutch,Finance Stock exchanges,,
WTRC4FHP,"Vele der kundigste en voornaamste kooplieden van Amsterdam en elders, siende, dat de heeren der regeringe in vele steden deser provintie het opregten van compagnieen hebben gepermitteert",,,1720,Dutch,Economics,,
12763,Verscheyde |gedigten op de windt negotie,NULL,"Bombardium, [1720]",1720,Dutch,"History (Netherlands) , Period documents , Poetry , Economics",,
1.901E+13,Wind-Negotie,undefined,[n.p.],1720,Dutch,Finance Stock exchanges,,
12724,"Wind-zang, |op de commerlyke commercie, of Wild-zang van\'t jaar MDCCXX",NULL,"Imprime? dans la rue? de Quincampoix, po",1720,Dutch,"History (Netherlands) , Period documents , Poetry , Economics",,
12754,"Zaamenspraak tussen Pasquin, en Morforio; over de hedendaagsche actien handel.",Jan van Gysen (1668-1722),(,1720,Dutch,"History (Netherlands) , Period documents , Poetry , Dialogues , Economics",,
AGCSPISW,,,,1720,Dutch,Economics,,
,Spiegel der zeevaert,"Waghenaer, Lucas Jansz",,1583,Dutch,"non-fictie/economie, non-fictie/koloniën-reizen",digital bibliotheek voor Nederlandse Letteren,this is a historical ships atlas.
